popularity,original_title,director,runtime,production_companies,vote_count,vote_average,release_year,budget_adj,revenue_adj,genres
0.325953,The Cassandra Crossing,George P. Cosmatos,129,Associated General Films|International Cine Productions,25,6.2,1976,0.0,0.0,Drama
0.325953,The Cassandra Crossing,George P. Cosmatos,129,Associated General Films|International Cine Productions,25,6.2,1976,0.0,0.0,Thriller
0.325504,The Killing of a Chinese Bookie,John Cassavetes,135,Faces Distribution,14,6.6,1976,0.0,0.0,Drama
0.325504,The Killing of a Chinese Bookie,John Cassavetes,135,Faces Distribution,14,6.6,1976,0.0,0.0,Crime
0.317676,The Missouri Breaks,Arthur Penn,126,Devon/Persky-Bright,15,5.5,1976,0.0,0.0,Drama
0.317676,The Missouri Breaks,Arthur Penn,126,Devon/Persky-Bright,15,5.5,1976,0.0,0.0,Western
0.313073,Freaky Friday,Gary Nelson,95,Walt Disney Pictures,32,6.4,1976,0.0,0.0,Fantasy
0.313073,Freaky Friday,Gary Nelson,95,Walt Disney Pictures,32,6.4,1976,0.0,0.0,Comedy
0.313073,Freaky Friday,Gary Nelson,95,Walt Disney Pictures,32,6.4,1976,0.0,0.0,Family
0.283119,The Boy in the Plastic Bubble,Randal Kleiser,96,American Broadcasting Company (ABC)|Spelling-Goldberg Productions,18,5.9,1976,0.0,0.0,TV Movie
0.283119,The Boy in the Plastic Bubble,Randal Kleiser,96,American Broadcasting Company (ABC)|Spelling-Goldberg Productions,18,5.9,1976,0.0,0.0,Drama
0.564342,The Man Who Fell to Earth,Nicolas Roeg,138,British Lion Films,46,6.3,1976,5747547.04271462,0.0,Drama
0.564342,The Man Who Fell to Earth,Nicolas Roeg,138,British Lion Films,46,6.3,1976,5747547.04271462,0.0,Science Fiction
0.264423,The Little Girl Who Lives Down the Lane,Nicolas Gessner,91,Braun Entertainment Group|Filmel|Carnelian Productions|ICL,34,6.8,1976,0.0,0.0,Mystery
0.264423,The Little Girl Who Lives Down the Lane,Nicolas Gessner,91,Braun Entertainment Group|Filmel|Carnelian Productions|ICL,34,6.8,1976,0.0,0.0,Drama
0.264423,The Little Girl Who Lives Down the Lane,Nicolas Gessner,91,Braun Entertainment Group|Filmel|Carnelian Productions|ICL,34,6.8,1976,0.0,0.0,Thriller
0.264224,Alice Sweet Alice,Alfred Sole,98,Harristown Funding,16,7.3,1976,0.0,0.0,Thriller
0.264224,Alice Sweet Alice,Alfred Sole,98,Harristown Funding,16,7.3,1976,0.0,0.0,Mystery
0.264224,Alice Sweet Alice,Alfred Sole,98,Harristown Funding,16,7.3,1976,0.0,0.0,Horror
0.261838,Two-Minute Warning,Larry Peerce,115,Universal Pictures|Filmways Pictures,10,6.0,1976,0.0,0.0,Action
0.261838,Two-Minute Warning,Larry Peerce,115,Universal Pictures|Filmways Pictures,10,6.0,1976,0.0,0.0,Thriller
0.569865,Obsession,Brian De Palma,98,Columbia Pictures Corporation|Yellowbird Productions,18,6.0,1976,0.0,0.0,Drama
0.569865,Obsession,Brian De Palma,98,Columbia Pictures Corporation|Yellowbird Productions,18,6.0,1976,0.0,0.0,Thriller
0.569865,Obsession,Brian De Palma,98,Columbia Pictures Corporation|Yellowbird Productions,18,6.0,1976,0.0,0.0,Mystery
0.214658,Robin and Marian,Richard Lester,106,Columbia Pictures Corporation|Rastar Pictures,20,6.5,1976,0.0,0.0,Action
0.214658,Robin and Marian,Richard Lester,106,Columbia Pictures Corporation|Rastar Pictures,20,6.5,1976,0.0,0.0,Adventure
0.214658,Robin and Marian,Richard Lester,106,Columbia Pictures Corporation|Rastar Pictures,20,6.5,1976,0.0,0.0,Drama
0.214658,Robin and Marian,Richard Lester,106,Columbia Pictures Corporation|Rastar Pictures,20,6.5,1976,0.0,0.0,Romance
0.196999,Bugsy Malone,Alan Parker,93,The Rank Organisation|National Film Trustee Company|Robert Stigwood Organization (RSO)|Goodtimes Enterprises|Bugsy Malone Productions,27,6.0,1976,0.0,0.0,Drama
0.196999,Bugsy Malone,Alan Parker,93,The Rank Organisation|National Film Trustee Company|Robert Stigwood Organization (RSO)|Goodtimes Enterprises|Bugsy Malone Productions,27,6.0,1976,0.0,0.0,Action
0.196999,Bugsy Malone,Alan Parker,93,The Rank Organisation|National Film Trustee Company|Robert Stigwood Organization (RSO)|Goodtimes Enterprises|Bugsy Malone Productions,27,6.0,1976,0.0,0.0,Comedy
0.196999,Bugsy Malone,Alan Parker,93,The Rank Organisation|National Film Trustee Company|Robert Stigwood Organization (RSO)|Goodtimes Enterprises|Bugsy Malone Productions,27,6.0,1976,0.0,0.0,Music
0.196999,Bugsy Malone,Alan Parker,93,The Rank Organisation|National Film Trustee Company|Robert Stigwood Organization (RSO)|Goodtimes Enterprises|Bugsy Malone Productions,27,6.0,1976,0.0,0.0,Family
0.194746,Silent Movie,Mel Brooks,86,Crossbow Productions,27,6.9,1976,0.0,0.0,Comedy
0.194596,Burnt Offerings,Dan Curtis,116,Produzioni Europee Associati (PEA)|Dan Curtis Productions,15,6.7,1976,0.0,0.0,Horror
0.155768,A Star Is Born,Frank Pierson,139,Barwood Films|Warner Bros.,14,5.7,1976,22990188.1708584,616903382.584702,Drama
0.155768,A Star Is Born,Frank Pierson,139,Barwood Films|Warner Bros.,14,5.7,1976,22990188.1708584,616903382.584702,Music
0.155768,A Star Is Born,Frank Pierson,139,Barwood Films|Warner Bros.,14,5.7,1976,22990188.1708584,616903382.584702,Romance
0.13442,Squirm,Jeff Lieberman,92,American International Pictures (AIP)|Squirm Company,12,5.2,1976,0.0,0.0,Horror
0.456174,Midway,Jack Smight,132,Universal Pictures|The Mirisch Corporation,38,6.3,1976,0.0,0.0,Action
0.456174,Midway,Jack Smight,132,Universal Pictures|The Mirisch Corporation,38,6.3,1976,0.0,0.0,Drama
0.456174,Midway,Jack Smight,132,Universal Pictures|The Mirisch Corporation,38,6.3,1976,0.0,0.0,History
0.456174,Midway,Jack Smight,132,Universal Pictures|The Mirisch Corporation,38,6.3,1976,0.0,0.0,War
0.128027,The Front,Martin Ritt,95,Columbia Pictures Corporation|Persky-Bright Productions|Rollins-Joffe Productions|Devon/Persky-Bright,11,4.9,1976,0.0,0.0,Comedy
0.128027,The Front,Martin Ritt,95,Columbia Pictures Corporation|Persky-Bright Productions|Rollins-Joffe Productions|Devon/Persky-Bright,11,4.9,1976,0.0,0.0,Drama
0.126723,Cannonball,Paul Bartel,93,New World Pictures|Harbor Productions|Shaw Brothers|Cross Country,10,5.9,1976,0.0,0.0,Action
0.12614,The Song Remains the Same,Peter Clifton|Joe Massot,137,Warner Bros.|Swan Song,14,7.0,1976,0.0,0.0,Documentary
0.12614,The Song Remains the Same,Peter Clifton|Joe Massot,137,Warner Bros.|Swan Song,14,7.0,1976,0.0,0.0,Music
0.111387,Car Wash,Michael Schultz,97,Universal Pictures,14,5.6,1976,0.0,0.0,Comedy
0.111387,Car Wash,Michael Schultz,97,Universal Pictures,14,5.6,1976,0.0,0.0,Drama
0.111387,Car Wash,Michael Schultz,97,Universal Pictures,14,5.6,1976,0.0,0.0,Romance
0.116673,Î¤Î± Ï€Î±Î¹Î´Î¹Î¬ Ï„Î¿Ï… Î´Î¹Î±Î²ÏŒÎ»Î¿Ï…,Nico Mastorakis,108,Omega Pictures,10,4.6,1976,0.0,0.0,Horror
0.116673,Î¤Î± Ï€Î±Î¹Î´Î¹Î¬ Ï„Î¿Ï… Î´Î¹Î±Î²ÏŒÎ»Î¿Ï…,Nico Mastorakis,108,Omega Pictures,10,4.6,1976,0.0,0.0,Thriller
0.042353,Du bi quan wang da po xue di zi,Jimmy Wang Yu,93,First Films,11,6.0,1976,0.0,0.0,Action
0.042353,Du bi quan wang da po xue di zi,Jimmy Wang Yu,93,First Films,11,6.0,1976,0.0,0.0,Foreign
0.042353,Du bi quan wang da po xue di zi,Jimmy Wang Yu,93,First Films,11,6.0,1976,0.0,0.0,Fantasy
0.028606,The Food of the Gods,Bert I. Gordon,88,American International Pictures (AIP),13,5.6,1976,0.0,0.0,Horror
0.028606,The Food of the Gods,Bert I. Gordon,88,American International Pictures (AIP),13,5.6,1976,0.0,0.0,Science Fiction
0.017498,The Bad News Bears,Michael Ritchie,102,Paramount Pictures,54,6.6,1976,134109430.996674,135348188.315696,Comedy
0.017498,The Bad News Bears,Michael Ritchie,102,Paramount Pictures,54,6.6,1976,134109430.996674,135348188.315696,Family
0.002381,The Town That Dreaded Sundown,Charles B. Pierce,86,American International Pictures (AIP),15,6.3,1976,0.0,0.0,Horror
0.002381,The Town That Dreaded Sundown,Charles B. Pierce,86,American International Pictures (AIP),15,6.3,1976,0.0,0.0,Mystery
0.002381,The Town That Dreaded Sundown,Charles B. Pierce,86,American International Pictures (AIP),15,6.3,1976,0.0,0.0,Thriller
0.002381,The Town That Dreaded Sundown,Charles B. Pierce,86,American International Pictures (AIP),15,6.3,1976,0.0,0.0,Crime
2.571339,Groundhog Day,Harold Ramis,101,Columbia Pictures,1339,7.2,1993,22038261.4408011,107031945.818481,Romance
2.571339,Groundhog Day,Harold Ramis,101,Columbia Pictures,1339,7.2,1993,22038261.4408011,107031945.818481,Fantasy
2.571339,Groundhog Day,Harold Ramis,101,Columbia Pictures,1339,7.2,1993,22038261.4408011,107031945.818481,Drama
2.571339,Groundhog Day,Harold Ramis,101,Columbia Pictures,1339,7.2,1993,22038261.4408011,107031945.818481,Comedy
2.455618,The Nightmare Before Christmas,Henry Selick,76,Walt Disney Pictures|Tim Burton Animation Company|Tim Burton Productions|Skellington Productions Inc.|Touchstone Pictures,1172,7.4,1993,27170459.3105767,114167868.456334,Fantasy
2.455618,The Nightmare Before Christmas,Henry Selick,76,Walt Disney Pictures|Tim Burton Animation Company|Tim Burton Productions|Skellington Productions Inc.|Touchstone Pictures,1172,7.4,1993,27170459.3105767,114167868.456334,Animation
2.455618,The Nightmare Before Christmas,Henry Selick,76,Walt Disney Pictures|Tim Burton Animation Company|Tim Burton Productions|Skellington Productions Inc.|Touchstone Pictures,1172,7.4,1993,27170459.3105767,114167868.456334,Family
2.377288,Schindler's List,Steven Spielberg,195,Universal Pictures|Amblin Entertainment,2632,8.1,1993,33208339.1573716,484941026.518066,Drama
2.377288,Schindler's List,Steven Spielberg,195,Universal Pictures|Amblin Entertainment,2632,8.1,1993,33208339.1573716,484941026.518066,History
2.377288,Schindler's List,Steven Spielberg,195,Universal Pictures|Amblin Entertainment,2632,8.1,1993,33208339.1573716,484941026.518066,War
2.204926,Jurassic Park,Steven Spielberg,127,Universal Pictures|Amblin Entertainment,3169,7.4,1993,95096607.5870186,1388863311.75898,Adventure
2.204926,Jurassic Park,Steven Spielberg,127,Universal Pictures|Amblin Entertainment,3169,7.4,1993,95096607.5870186,1388863311.75898,Science Fiction
1.960217,Demolition Man,Marco Brambilla,115,Silver Pictures|Warner Bros.,580,6.1,1993,86039787.8168264,240089904.030918,Action
1.960217,Demolition Man,Marco Brambilla,115,Silver Pictures|Warner Bros.,580,6.1,1993,86039787.8168264,240089904.030918,Adventure
1.960217,Demolition Man,Marco Brambilla,115,Silver Pictures|Warner Bros.,580,6.1,1993,86039787.8168264,240089904.030918,Comedy
1.960217,Demolition Man,Marco Brambilla,115,Silver Pictures|Warner Bros.,580,6.1,1993,86039787.8168264,240089904.030918,Science Fiction
1.73212599999999,Mrs. Doubtfire,Chris Columbus,125,Twentieth Century Fox Film Corporation|Blue Wolf,809,6.9,1993,37736749.0424677,666108255.864819,Comedy
1.73212599999999,Mrs. Doubtfire,Chris Columbus,125,Twentieth Century Fox Film Corporation|Blue Wolf,809,6.9,1993,37736749.0424677,666108255.864819,Drama
1.73212599999999,Mrs. Doubtfire,Chris Columbus,125,Twentieth Century Fox Film Corporation|Blue Wolf,809,6.9,1993,37736749.0424677,666108255.864819,Family
1.708867,The Fugitive,Andrew Davis,130,Warner Bros.,717,7.0,1993,66416678.3147432,556806879.318782,Adventure
1.708867,The Fugitive,Andrew Davis,130,Warner Bros.,717,7.0,1993,66416678.3147432,556806879.318782,Action
1.708867,The Fugitive,Andrew Davis,130,Warner Bros.,717,7.0,1993,66416678.3147432,556806879.318782,Thriller
1.708867,The Fugitive,Andrew Davis,130,Warner Bros.,717,7.0,1993,66416678.3147432,556806879.318782,Crime
1.708867,The Fugitive,Andrew Davis,130,Warner Bros.,717,7.0,1993,66416678.3147432,556806879.318782,Mystery
1.35597,In the Line of Fire,Wolfgang Petersen,128,Castle Rock Entertainment|Columbia Pictures Corporation,170,6.5,1993,60378798.4679483,267171908.40174,Action
1.35597,In the Line of Fire,Wolfgang Petersen,128,Castle Rock Entertainment|Columbia Pictures Corporation,170,6.5,1993,60378798.4679483,267171908.40174,Drama
1.35597,In the Line of Fire,Wolfgang Petersen,128,Castle Rock Entertainment|Columbia Pictures Corporation,170,6.5,1993,60378798.4679483,267171908.40174,Thriller
1.35597,In the Line of Fire,Wolfgang Petersen,128,Castle Rock Entertainment|Columbia Pictures Corporation,170,6.5,1993,60378798.4679483,267171908.40174,Crime
1.35597,In the Line of Fire,Wolfgang Petersen,128,Castle Rock Entertainment|Columbia Pictures Corporation,170,6.5,1993,60378798.4679483,267171908.40174,Mystery
1.294131,Philadelphia,Jonathan Demme,125,TriStar Pictures,514,7.5,1993,39246219.0041664,311974896.910748,Drama
1.294131,Philadelphia,Jonathan Demme,125,TriStar Pictures,514,7.5,1993,39246219.0041664,311974896.910748,Mystery
1.242232,Dazed and Confused,Richard Linklater,102,Gramercy Pictures|Alphaville Productions,320,7.3,1993,10415342.735721,12065252.2731862,Comedy
1.242232,Dazed and Confused,Richard Linklater,102,Gramercy Pictures|Alphaville Productions,320,7.3,1993,10415342.735721,12065252.2731862,Drama
1.207245,Last Action Hero,John McTiernan,130,Columbia Pictures Corporation|Oak Productions,367,5.8,1993,128304946.74439,207247944.93212,Adventure
1.207245,Last Action Hero,John McTiernan,130,Columbia Pictures Corporation|Oak Productions,367,5.8,1993,128304946.74439,207247944.93212,Fantasy
1.207245,Last Action Hero,John McTiernan,130,Columbia Pictures Corporation|Oak Productions,367,5.8,1993,128304946.74439,207247944.93212,Action
1.207245,Last Action Hero,John McTiernan,130,Columbia Pictures Corporation|Oak Productions,367,5.8,1993,128304946.74439,207247944.93212,Comedy
1.207245,Last Action Hero,John McTiernan,130,Columbia Pictures Corporation|Oak Productions,367,5.8,1993,128304946.74439,207247944.93212,Family
1.19024699999999,A Perfect World,Clint Eastwood,138,Malpaso Productions|Warner Bros.,188,6.9,1993,45284098.8509612,203976183.884838,Crime
1.19024699999999,A Perfect World,Clint Eastwood,138,Malpaso Productions|Warner Bros.,188,6.9,1993,45284098.8509612,203976183.884838,Drama
1.19024699999999,A Perfect World,Clint Eastwood,138,Malpaso Productions|Warner Bros.,188,6.9,1993,45284098.8509612,203976183.884838,Thriller
1.176724,Robin Hood: Men in Tights,Mel Brooks,104,Gaumont|Brooksfilms,273,6.3,1993,30189399.2339741,53948086.6109712,Comedy
1.132123,Addams Family Values,Barry Sonnenfeld,94,Paramount Pictures|Orion Pictures|Scott Rudin Productions,254,6.3,1993,0.0,73841825.9635475,Comedy
1.132123,Addams Family Values,Barry Sonnenfeld,94,Paramount Pictures|Orion Pictures|Scott Rudin Productions,254,6.3,1993,0.0,73841825.9635475,Family
1.132123,Addams Family Values,Barry Sonnenfeld,94,Paramount Pictures|Orion Pictures|Scott Rudin Productions,254,6.3,1993,0.0,73841825.9635475,Fantasy
1.041911,Cliffhanger,Renny Harlin,112,TriStar Pictures|Canal+|Carolco Pictures|RCS Video|Cliffhanger Productions,312,6.1,1993,105662897.318909,384915158.731332,Action
1.041911,Cliffhanger,Renny Harlin,112,TriStar Pictures|Canal+|Carolco Pictures|RCS Video|Cliffhanger Productions,312,6.1,1993,105662897.318909,384915158.731332,Adventure
1.041911,Cliffhanger,Renny Harlin,112,TriStar Pictures|Canal+|Carolco Pictures|RCS Video|Cliffhanger Productions,312,6.1,1993,105662897.318909,384915158.731332,Thriller
1.038971,Sliver,Phillip Noyce,108,Paramount Pictures,62,4.7,1993,60378798.4679483,175551356.545559,Drama
1.038971,Sliver,Phillip Noyce,108,Paramount Pictures,62,4.7,1993,60378798.4679483,175551356.545559,Thriller
1.02495499999999,Teenage Mutant Ninja Turtles III,Stuart Gillard,96,New Line Cinema|Golden Harvest Pictures|Clearwater Holdings Limited,95,5.2,1993,31.6988691956728,63.3977383913457,Action
1.02495499999999,Teenage Mutant Ninja Turtles III,Stuart Gillard,96,New Line Cinema|Golden Harvest Pictures|Clearwater Holdings Limited,95,5.2,1993,31.6988691956728,63.3977383913457,Adventure
1.02495499999999,Teenage Mutant Ninja Turtles III,Stuart Gillard,96,New Line Cinema|Golden Harvest Pictures|Clearwater Holdings Limited,95,5.2,1993,31.6988691956728,63.3977383913457,Comedy
1.02495499999999,Teenage Mutant Ninja Turtles III,Stuart Gillard,96,New Line Cinema|Golden Harvest Pictures|Clearwater Holdings Limited,95,5.2,1993,31.6988691956728,63.3977383913457,Family
1.02495499999999,Teenage Mutant Ninja Turtles III,Stuart Gillard,96,New Line Cinema|Golden Harvest Pictures|Clearwater Holdings Limited,95,5.2,1993,31.6988691956728,63.3977383913457,Fantasy
1.023326,Stalingrad,Joseph Vilsmaier,134,Royal Film|Bavaria Film|B.A. Produktion|Perathon Film-und Fernsehproduktions,51,6.6,1993,0.0,0.0,Drama
1.023326,Stalingrad,Joseph Vilsmaier,134,Royal Film|Bavaria Film|B.A. Produktion|Perathon Film-und Fernsehproduktions,51,6.6,1993,0.0,0.0,History
1.023326,Stalingrad,Joseph Vilsmaier,134,Royal Film|Bavaria Film|B.A. Produktion|Perathon Film-und Fernsehproduktions,51,6.6,1993,0.0,0.0,War
0.996113,The Wrong Trousers,Nick Park,30,Aardman Animations,146,7.4,1993,0.0,0.0,Animation
0.996113,The Wrong Trousers,Nick Park,30,Aardman Animations,146,7.4,1993,0.0,0.0,Comedy
0.996113,The Wrong Trousers,Nick Park,30,Aardman Animations,146,7.4,1993,0.0,0.0,Family
0.980554,Cool Runnings,Jon Turteltaub,98,Walt Disney,289,6.8,1993,21132579.4637819,233763161.445963,Comedy
0.940335,Sleepless in Seattle,Nora Ephron,105,TriStar Pictures,362,6.4,1993,31698869.1956728,343857082.17645,Comedy
0.940335,Sleepless in Seattle,Nora Ephron,105,TriStar Pictures,362,6.4,1993,31698869.1956728,343857082.17645,Drama
0.940335,Sleepless in Seattle,Nora Ephron,105,TriStar Pictures,362,6.4,1993,31698869.1956728,343857082.17645,Romance
0.926373,Tombstone,George P. Cosmatos,130,Hollywood Pictures|Cinergi Pictures Entertainment,373,7.3,1993,37736749.0424677,85292698.301333,Action
0.926373,Tombstone,George P. Cosmatos,130,Hollywood Pictures|Cinergi Pictures Entertainment,373,7.3,1993,37736749.0424677,85292698.301333,Adventure
0.926373,Tombstone,George P. Cosmatos,130,Hollywood Pictures|Cinergi Pictures Entertainment,373,7.3,1993,37736749.0424677,85292698.301333,Drama
0.926373,Tombstone,George P. Cosmatos,130,Hollywood Pictures|Cinergi Pictures Entertainment,373,7.3,1993,37736749.0424677,85292698.301333,History
0.926373,Tombstone,George P. Cosmatos,130,Hollywood Pictures|Cinergi Pictures Entertainment,373,7.3,1993,37736749.0424677,85292698.301333,Western
0.913982,Benny & Joon,Jeremiah S. Chechik,98,Roth-Arnold Productions|Metro-Goldwyn-Mayer (MGM),124,6.8,1993,0.0,35023830.0022853,Action
0.913982,Benny & Joon,Jeremiah S. Chechik,98,Roth-Arnold Productions|Metro-Goldwyn-Mayer (MGM),124,6.8,1993,0.0,35023830.0022853,Comedy
0.913982,Benny & Joon,Jeremiah S. Chechik,98,Roth-Arnold Productions|Metro-Goldwyn-Mayer (MGM),124,6.8,1993,0.0,35023830.0022853,Drama
0.913982,Benny & Joon,Jeremiah S. Chechik,98,Roth-Arnold Productions|Metro-Goldwyn-Mayer (MGM),124,6.8,1993,0.0,35023830.0022853,Romance
0.892862,For Love or Money,Barry Sonnenfeld,94,Universal Studios|Imagine Entertainment,35,5.4,1993,45284098.8509612,16824959.7499834,Comedy
0.892862,For Love or Money,Barry Sonnenfeld,94,Universal Studios|Imagine Entertainment,35,5.4,1993,45284098.8509612,16824959.7499834,Romance
0.885824,Carlito's Way,Brian De Palma,144,Universal Pictures|Epic Productions|Bregman/Baer Productions,394,7.4,1993,45284098.8509612,55119823.2350296,Action
0.885824,Carlito's Way,Brian De Palma,144,Universal Pictures|Epic Productions|Bregman/Baer Productions,394,7.4,1993,45284098.8509612,55119823.2350296,Crime
0.885824,Carlito's Way,Brian De Palma,144,Universal Pictures|Epic Productions|Bregman/Baer Productions,394,7.4,1993,45284098.8509612,55119823.2350296,Drama
0.885824,Carlito's Way,Brian De Palma,144,Universal Pictures|Epic Productions|Bregman/Baer Productions,394,7.4,1993,45284098.8509612,55119823.2350296,Thriller
0.873616,Hot Shots! Part Deux,Jim Abrahams,86,Twentieth Century Fox Film Corporation|Sidley Wright & Associates,255,6.1,1993,37736749.0424677,201895871.629844,Action
0.873616,Hot Shots! Part Deux,Jim Abrahams,86,Twentieth Century Fox Film Corporation|Sidley Wright & Associates,255,6.1,1993,37736749.0424677,201895871.629844,Comedy
0.873616,Hot Shots! Part Deux,Jim Abrahams,86,Twentieth Century Fox Film Corporation|Sidley Wright & Associates,255,6.1,1993,37736749.0424677,201895871.629844,War
0.853733,True Romance,Tony Scott,120,Davis-Films|August Entertainment|Warner Bros.|Morgan Creek Productions,402,7.3,1993,18868374.5212338,18538632.3175707,Action
0.853733,True Romance,Tony Scott,120,Davis-Films|August Entertainment|Warner Bros.|Morgan Creek Productions,402,7.3,1993,18868374.5212338,18538632.3175707,Thriller
0.853733,True Romance,Tony Scott,120,Davis-Films|August Entertainment|Warner Bros.|Morgan Creek Productions,402,7.3,1993,18868374.5212338,18538632.3175707,Crime
0.853733,True Romance,Tony Scott,120,Davis-Films|August Entertainment|Warner Bros.|Morgan Creek Productions,402,7.3,1993,18868374.5212338,18538632.3175707,Romance
0.834235,Super Mario Bros.,Annabel Jankel|Rocky Morton,104,Hollywood Pictures|Cinergi Pictures Entertainment|Allied Filmmakers|Walt Disney|Nintendo,114,4.0,1993,63397738.3913457,31464760.9709031,Adventure
0.834235,Super Mario Bros.,Annabel Jankel|Rocky Morton,104,Hollywood Pictures|Cinergi Pictures Entertainment|Allied Filmmakers|Walt Disney|Nintendo,114,4.0,1993,63397738.3913457,31464760.9709031,Comedy
0.834235,Super Mario Bros.,Annabel Jankel|Rocky Morton,104,Hollywood Pictures|Cinergi Pictures Entertainment|Allied Filmmakers|Walt Disney|Nintendo,114,4.0,1993,63397738.3913457,31464760.9709031,Family
0.834235,Super Mario Bros.,Annabel Jankel|Rocky Morton,104,Hollywood Pictures|Cinergi Pictures Entertainment|Allied Filmmakers|Walt Disney|Nintendo,114,4.0,1993,63397738.3913457,31464760.9709031,Fantasy
0.830934,Sister Act 2: Back in the Habit,Bill Duke,107,Touchstone Pictures,173,5.8,1993,57359858.5445509,86521352.5092372,Music
0.830934,Sister Act 2: Back in the Habit,Bill Duke,107,Touchstone Pictures,173,5.8,1993,57359858.5445509,86521352.5092372,Comedy
0.815631,Judgment Night,Stephen Hopkins,110,Largo Entertainment|JVC Entertainment Networks,36,6.4,1993,0.0,18320343.3379996,Action
0.815631,Judgment Night,Stephen Hopkins,110,Largo Entertainment|JVC Entertainment Networks,36,6.4,1993,0.0,18320343.3379996,Thriller
0.815631,Judgment Night,Stephen Hopkins,110,Largo Entertainment|JVC Entertainment Networks,36,6.4,1993,0.0,18320343.3379996,Crime
0.796639,The Pelican Brief,Alan J. Pakula,141,Warner Bros.,207,6.2,1993,67926148.2764419,294751265.011301,Action
0.796639,The Pelican Brief,Alan J. Pakula,141,Warner Bros.,207,6.2,1993,67926148.2764419,294751265.011301,Mystery
0.796639,The Pelican Brief,Alan J. Pakula,141,Warner Bros.,207,6.2,1993,67926148.2764419,294751265.011301,Thriller
0.794564,The Three Musketeers,Stephen Herek,105,Walt Disney Pictures|Caravan Pictures,112,5.9,1993,45284098.8509612,81358687.4977546,Action
0.794564,The Three Musketeers,Stephen Herek,105,Walt Disney Pictures|Caravan Pictures,112,5.9,1993,45284098.8509612,81358687.4977546,Adventure
0.794564,The Three Musketeers,Stephen Herek,105,Walt Disney Pictures|Caravan Pictures,112,5.9,1993,45284098.8509612,81358687.4977546,Comedy
0.789429,RoboCop 3,Fred Dekker,104,Orion Pictures,169,4.2,1993,33208339.1573716,16145607.6990213,Action
0.789429,RoboCop 3,Fred Dekker,104,Orion Pictures,169,4.2,1993,33208339.1573716,16145607.6990213,Adventure
0.789429,RoboCop 3,Fred Dekker,104,Orion Pictures,169,4.2,1993,33208339.1573716,16145607.6990213,Crime
0.789429,RoboCop 3,Fred Dekker,104,Orion Pictures,169,4.2,1993,33208339.1573716,16145607.6990213,Science Fiction
0.789429,RoboCop 3,Fred Dekker,104,Orion Pictures,169,4.2,1993,33208339.1573716,16145607.6990213,Thriller
0.787932,What's Eating Gilbert Grape,Lasse HallstrÃ¶m,118,Paramount Pictures,495,7.4,1993,16604169.5786858,45284098.8509612,Romance
0.787932,What's Eating Gilbert Grape,Lasse HallstrÃ¶m,118,Paramount Pictures,495,7.4,1993,16604169.5786858,45284098.8509612,Drama
0.787414,Dennis the Menace,Nick Castle,94,Hughes Entertainment|Warner Bros. Family Entertainment|Warner Bros.,117,5.8,1993,52831448.6594548,177016697.152928,Family
0.787414,Dennis the Menace,Nick Castle,94,Hughes Entertainment|Warner Bros. Family Entertainment|Warner Bros.,117,5.8,1993,52831448.6594548,177016697.152928,Comedy
0.76151,Kalifornia,Dominic Sena,117,Propaganda Films|Kouf/Bigelow Productions,96,6.3,1993,13585229.6552883,3615529.24582956,Thriller
0.76151,Kalifornia,Dominic Sena,117,Propaganda Films|Kouf/Bigelow Productions,96,6.3,1993,13585229.6552883,3615529.24582956,Crime
0.756988,A Bronx Tale,Robert De Niro,121,HBO Films|Savoy Pictures,227,7.2,1993,33208339.1573716,26095562.7319111,Drama
0.756988,A Bronx Tale,Robert De Niro,121,HBO Films|Savoy Pictures,227,7.2,1993,33208339.1573716,26095562.7319111,Crime
0.755397999999999,Manhattan Murder Mystery,Woody Allen,104,TriStar Pictures,69,6.9,1993,20377844.4829325,17035256.0861074,Comedy
0.755397999999999,Manhattan Murder Mystery,Woody Allen,104,TriStar Pictures,69,6.9,1993,20377844.4829325,17035256.0861074,Crime
0.755397999999999,Manhattan Murder Mystery,Woody Allen,104,TriStar Pictures,69,6.9,1993,20377844.4829325,17035256.0861074,Mystery
0.755397999999999,Manhattan Murder Mystery,Woody Allen,104,TriStar Pictures,69,6.9,1993,20377844.4829325,17035256.0861074,Thriller
0.750847,Falling Down,Joel Schumacher,113,Regency Enterprises|Alcor Films|Canal+|Warner Bros.,380,7.0,1993,37736749.0424677,61742744.9590495,Crime
0.750847,Falling Down,Joel Schumacher,113,Regency Enterprises|Alcor Films|Canal+|Warner Bros.,380,7.0,1993,37736749.0424677,61742744.9590495,Drama
0.750847,Falling Down,Joel Schumacher,113,Regency Enterprises|Alcor Films|Canal+|Warner Bros.,380,7.0,1993,37736749.0424677,61742744.9590495,Thriller
0.750456,The Sandlot,David M. Evans,101,20th Century Fox,147,7.1,1993,0.0,48931862.8278229,Comedy
0.750456,The Sandlot,David M. Evans,101,20th Century Fox,147,7.1,1993,0.0,48931862.8278229,Family
0.743875,The Firm,Sydney Pollack,154,Paramount Pictures|Mirage Enterprises|Davis Entertainment,258,6.5,1993,63397738.3913457,407931792.184628,Drama
0.743875,The Firm,Sydney Pollack,154,Paramount Pictures|Mirage Enterprises|Davis Entertainment,258,6.5,1993,63397738.3913457,407931792.184628,Mystery
